6751,38891,1681355,5
15743,105897,2371034,10
8317,55774,486544,6
12116,75062,1827048,13
25870,141553,1690333,5
11947,74686,2505873,15
723,6612,2495584,5
29019,159106,2234755,9
28513,155610,512447,17
26627,144261,1236713,2
16730,110015,2485391,9
10432,72685,1954410,5
3517,11243,119988,5
17707,110890,2195823,5
13959,84163,2408056,5
23624,132370,1390242,10
22448,129466,905908,6
29718,162861,110902,10
9936,71442,457492,5
8226,54698,1674715,2
11259,73710,1910201,6
25419,138928,138934,1
29988,164753,164754,1
16498,110007,1915350,9
25859,141549,1450804,10
19912,121572,306478,5
28334,152916,151310,13
26478,143434,1281577,5
24737,138459,1150620,13
8568,55507,1432953,6
21275,122666,2427795,5
27734,151324,152986,13
6269,34257,2392833,7
5136,24463,1844333,5
6869,42066,2427608,5
4049,14868,1488641,5
4590,18706,1390328,6
17192,110774,2328482,9
22391,129114,2169002,9
6317,35168,327920,10
14559,92266,1869620,5
27815,151434,151311,13
3558,11419,1683457,9
17895,110921,1390144,5
27076,148136,1634966,10
10324,72647,1468012,5
502,4745,1131857,10
10631,72757,1249027,5
845,7302,2443131,9
9995,71462,71484,9
24380,133643,681251,6
21443,122682,2183257,9
3935,14575,2368302,16
2726,11118,2427582,5
12558,80989,1078037,6
21127,122665,1791331,5
23206,132249,1198348,6
18353,114735,220270,13
4876,20571,2464260,13
12950,81537,81466,9
7101,43074,2488723,13
8171,54568,2398325,5
4151,15711,225858,6
7507,46519,1196182,13
8960,60340,2522052,5
1986,7718,1637484,1
28358,152916,1135604,13
28717,156762,1218642,6
21318,122669,1763716,5
21685,122698,1497075,9
1479,7343,2373344,9
23034,132249,1808007,10
13119,83500,542828,6
12685,81426,1633026,10
25424,138929,138917,2
14893,96446,1380123,2
22987,132010,1815341,5
14339,85954,2103398,5
3504,11238,1425206,5
10205,71643,71641,10
193,1179,740429,13
8867,60337,1809508,5
17370,110807,1180315,5
28438,154364,1582622,6
6248,32176,2003088,9
8337,55774,905723,6
5559,29103,2240171,5
23605,132335,2360583,6
16166,109953,2241424,9
5595,31073,1661049,3
1188,7325,2249547,9
430,2786,468465,17
16625,110012,2161720,9
26491,143436,1177594,5
29006,159059,205330,9
3405,11221,1056467,7
12694,81426,2054560,10
20606,122625,2473172,9
17263,110793,1949677,9
26834,146338,2230525,9
21797,122704,2322779,5
25924,141585,1589660,5
22854,131258,2486612,6
12892,81499,2322774,9
16024,108244,1183915,6
6173,52969,1813061,5
7754,51737,255426,6
28638,155854,152986,13
25354,138925,138923,1
28840,158728,360242,16
5550,29097,316199,10
6226,31871,2152936,12
23316,132249,1715533,6
15288,97517,2460842,9
2604,11108,764570,6
5210,24465,1934762,5
15939,107215,2267780,5
20030,122378,2398001,5
6953,42377,2267134,10
29470,160846,387310,6
17344,110807,229734,9
14970,96971,1390436,10
23814,132629,1715725,3
2584,11108,2454990,10
7428,44612,2135474,13
107,656,2413074,5
8855,60336,2522052,5
6847,41716,1784309,5
24210,133346,822820,17
24441,133643,1357174,6
2023,7751,5891,1
21213,122666,1839540,9
49,284,1648738,6
25776,140975,2384278,10
25760,140862,1811941,9
19147,135219,2220977,13
9399,67538,1347307,5
14202,85588,577922,5
12425,78330,1689512,13
15402,98349,2493319,2
8914,60339,1683530,5
2861,11140,1573673,5
19899,121566,1279368,10
11577,74547,2292385,9
301,2039,2445639,5
20201,122599,1934761,5
8745,59429,1247361,4
244,1636,1634679,2
13513,84109,2310522,5
13548,84115,1032537,5
20714,122631,1864690,5
3950,14603,2018129,16
10780,73091,1308866,6
2350,8805,1002790,6
2187,8369,1106371,9
14041,84244,1971266,5
24340,133643,227229,6
27963,151767,151429,13
8022,54239,905728,6
11584,74547,2497877,9
23728,132419,2231574,5
2900,11147,2342627,10
14330,85655,2394267,13
24863,138662,1450504,10
21391,122676,2129698,5
6221,31871,1100363,6
589,5891,1638497,2
29912,164050,1417941,8
17511,110849,2287716,5
27598,150191,880154,4
4981,22084,1443554,9
15638,100639,100638,13
27935,151759,152912,13
11609,74561,1847549,16
15138,97116,1997177,5
23718,132403,2322259,5
19902,121566,1432463,10
1789,7367,842192,9
16927,110722,1715521,9
28917,158785,1843213,9
29017,159106,1949462,9
15083,97079,2155165,5
6667,38728,1853733,5
14604,92978,1883391,15
26773,146333,2257413,9
29482,160846,2287717,8
5409,27626,27305,3
19606,136073,1746424,13
10328,72647,2388426,5
24029,133202,2238593,15
20078,122584,1922177,5
4643,19286,1707608,5
16508,110007,2469620,5
5011,22412,692550,6
18257,113967,2310581,5
3753,12172,859916,5
5662,32236,135125,13
18600,119969,403871,10
4159,15711,290008,6
13913,84163,1999991,5
1984,7718,1637439,1
2495,10063,527703,13
14914,96465,2077167,7
17936,110931,2421049,5
11812,74628,1396838,9
16461,110004,2083626,5
29868,163884,2422840,6
7368,44143,44152,10
11957,74688,1696638,9
13716,84143,2305553,5
29775,163247,905807,6
24731,138459,1882935,6
4365,15712,2499711,9
17158,110769,2505579,9
29765,163185,163246,13
19670,136120,1146368,13
3417,11223,2443131,5
16668,110014,1762349,5
9319,64077,1418308,6
22468,129466,2101296,6
26231,142295,142279,2
27004,147047,344580,1
8544,55507,1124973,6
7166,43320,915892,10
26998,147184,2413673,5
21141,122665,2007495,5
21872,123864,1710020,13
5443,28230,1658402,13
29119,159377,2245753,9
5936,34110,1569891,6
18175,112992,1201438,8
6382,35222,1767258,10
14295,85708,78330,13
24845,138577,701610,13
16378,109990,1707497,9
4997,22086,2274359,6
18278,114538,376686,5
2860,11140,1369290,5
22189,126283,2379975,6
6363,35168,1663509,4
6622,38501,1338399,10
20293,122600,1640530,5
1074,7318,1584531,9
8519,55507,768301,6
27700,151310,545808,13
13326,84082,2427674,5
18882,135157,2087804,13
15682,101826,1981348,5
10123,71537,71609,10
903,7305,2263380,9
24893,138675,2454990,10
5211,24465,1934783,5
17992,110946,2392833,5
12341,78029,521974,6
10548,72727,2204351,5
20467,122614,2248089,9
21108,122665,2395713,9
2632,11108,1432913,6
10721,72781,1377064,5
17794,110902,2505579,9
9425,68575,1125083,8
9196,61456,330299,13
22606,129983,211276,6
24750,138459,1717911,13
6499,36138,2352984,6
17398,110817,295494,9
26854,146340,2150470,9
20214,122593,1674438,9
20660,122628,1704886,5
24390,133643,842363,6
681,6126,1637522,1
9610,69890,1432893,6
7065,42514,1318703,10
15316,97519,2176518,9
7873,53164,1633642,10
16165,109953,2186997,9
22519,129744,905830,6
10435,72686,1983149,5
8165,54538,2026604,5
9288,62633,2182106,8
1922,7535,768288,9
11776,74602,1847964,9
27176,148136,1432811,6
1970,7718,1638570,2
17023,110740,875508,5
21244,122666,2289867,9
26213,142294,142278,2
10521,72717,2286622,7
20624,122626,1993950,9
25474,138931,138932,1
16077,109693,1638972,10
7050,42470,2322792,16
19776,120601,905876,6
79,581,2431770,6
18865,135152,2051242,13
26279,142298,142305,1
10457,72696,2404093,5
499,4734,2323024,10
1268,7332,2248920,9
4616,19229,1329524,5
19557,135979,2383676,13
27725,151324,151759,13
26730,145477,1887918,5
7095,42567,2501603,5
25367,138926,138918,2
23154,132249,905830,6
18499,116496,1962896,13
1949,7562,764216,9
19879,121472,1882525,5
10498,72710,1938944,5
15765,103338,955692,13
16046,108587,528587,5
17181,110773,1923289,9
4379,15822,2075854,9
29236,159687,1242960,9
29326,159915,582078,9
4289,15711,1928191,6
3288,11204,36138,5
12566,81145,1808226,5
26076,142278,142277,2
16714,110015,1723616,9
11014,73710,675138,6
18425,116109,2307098,6
1054,7318,22024,9
2267,8805,68181,10
29995,164755,164756,1
20952,122650,2339030,5
29571,162169,2365873,13
26705,145399,468526,13
11348,73710,114735,13
24537,133643,1327042,8
14826,96307,1834182,5
18745,135117,2461887,13
26533,143558,1098987,6
27282,148347,2309785,5
27665,151306,152913,13
28549,155661,1987586,5
22111,126124,126129,2
24023,133198,2360175,15
24194,133280,1197283,5
11918,74666,328016,10
2124,8087,7938,1
20605,122625,2425334,9
23641,132370,1715513,2
13409,84093,2321576,7
11097,73710,1349902,6
20165,122590,2413074,5
19270,135473,2050144,13
26141,142281,142300,1
16270,109968,1934805,9
10428,72684,1645902,7
8328,55774,654107,6
14871,96331,2402274,9
19718,120115,1125055,6
12945,81531,2040543,5
24837,138577,1147403,6
16471,110005,1923769,9
7621,48126,887316,9
10121,71532,19576,5
12687,81426,1633028,10
24401,133643,905863,6
24012,133197,1786875,2
7780,52029,787610,2
14783,96009,1002783,6
27363,148510,905767,6
24306,133643,1642162,10
22368,128955,2314733,9
11708,74582,1348788,9
20018,122376,1218336,5
1253,7331,2342067,9
7384,44151,2443131,5
1983,7718,1637422,1
27247,148207,2216585,5
27183,148136,1582642,6
19681,136120,2455214,13
2463,8932,2343665,5
18706,135114,1653050,13
14662,93602,2520939,6
19831,121236,1499865,6
24126,133213,1283089,6
13032,82196,2417653,9
8252,54838,131971,11
17924,110930,2438898,9
6550,37204,1418367,6
17860,110913,2356409,5
7291,44052,1573673,5
11729,74588,2492990,9
187,1091,1523213,13
20832,122640,1196877,5
5975,43122,1239094,5
21071,122661,1674814,9
21283,122667,1754534,5
16761,110401,863848,1
2237,8690,1465974,5
3995,14680,2318896,5
20945,122650,1871253,5
26915,146347,2305988,9
1758,7362,2471986,9
11922,74671,1717284,9
12259,75828,90784,10
8827,60336,1843176,5
12495,79577,1926304,16
11429,74077,764688,6
17928,110930,1983439,5
18041,110956,2373401,5
3305,11205,2286622,5
11723,74588,1888554,9
25127,138845,2247110,7
13839,84160,1925314,5
1001,7309,2160552,9
9454,68180,1345118,9
15749,105930,1752558,5
21055,122660,14516,5
4737,19611,2426050,5
12236,75192,75172,1
9547,69220,2065249,8
15218,97406,1125797,5
10537,72722,2423463,5
16520,110008,2224110,5
2987,11161,1744277,5
26865,146341,2412582,9
16872,110703,1197283,9
8982,60341,2168231,5
23998,133193,1920267,15
21115,122665,1709120,5
1023,7311,920989,9
95,633,304077,5
29835,163800,1207198,5
21807,122706,1871025,9
23603,132332,1338445,5
12069,74688,2500781,9
28273,152913,151295,13
8415,59274,464598,11
16349,109978,1427940,5
26030,141833,2339709,11
1147,7321,2322151,5
28644,155854,546729,13
28012,151798,2349488,6
18555,117279,1192036,5
16525,110008,2428735,5
2625,11108,1430415,6
2801,11130,1938711,5
25702,140268,2514007,10
24998,138675,138696,12
15757,103240,1055220,17
24652,137695,110931,10
14784,96115,1025398,12
7925,53164,2402279,8
5935,34110,1472888,6
27836,151436,545808,13
4919,22024,7314,10
26264,142298,142284,2
20625,122626,2335214,9
2387,8805,1501394,6
4036,14812,1728374,9
16314,109976,1707608,9
16507,110007,2404764,5
21491,122687,1892089,5
17962,110935,2194260,9
25916,141578,1711584,5
27261,148256,2425285,9
29895,164038,1783955,8
29456,160828,1913188,1
29949,164128,899863,11
21287,122667,1967722,5
11287,73710,2244722,6
3295,11204,2275914,5
19259,135473,1767925,13
25900,141566,1394139,5
16455,110004,2066265,9
12675,81300,2495651,5
14853,96317,2352230,5
22638,129983,1125891,6
5397,27293,27305,11
24757,138486,1196877,5
21294,122667,2230509,5
7211,44034,1432937,6
19623,136073,2109196,13
26934,146349,2195823,9
4332,15711,2412957,6
14429,90784,75828,9
4256,15711,1432919,6
7647,49322,1510212,2
7178,43330,1742811,5
26388,142987,1721290,2
16485,110005,1392360,5
6444,36138,227022,10
9915,71433,71514,9
18112,112360,1824139,13
4905,20683,2357575,10
17527,110858,2499353,9
19227,135245,2133777,5
11583,74547,2469589,9
13831,84157,1196877,7
15940,107215,2387041,5
28287,152914,151324,13
20102,122586,1638977,9
17727,110893,1903727,9
9624,69890,1349969,8
21878,123918,123877,13
17721,110892,1124384,9
20636,122626,2023508,5
11540,74542,1931167,9
8576,55507,1582589,6
6628,38595,1164155,5
20412,122610,2052323,5
29384,160619,2348438,9
25242,138916,138931,1
1377,7338,2161486,9
13273,84073,2006991,7
13586,84121,1133549,5
18523,116826,2006783,2
10520,72717,1852169,5
8238,54699,1674715,2
18334,114618,1488206,13
15085,97080,2406815,5
18399,115578,2168428,5
23369,132249,2081995,6
15945,107217,2395708,5
10850,73573,1761898,5
5957,34110,1472879,8
16438,110001,1660145,5
19756,120254,633398,5
10243,71973,1349979,6
19953,121825,1708057,11
25608,139039,1930841,5
15619,100364,1372148,5
27863,151549,155854,13
24341,133643,254511,6
23409,132249,2294649,6
5134,24463,1761482,5
14916,96465,2515240,7
8041,54291,425078,6
10702,72777,1902513,5
23018,132249,1131882,10
8531,55507,919635,6
19765,120285,128672,13
27796,151430,152914,13
29739,162873,1196877,5
18847,135149,1829486,13
19846,121261,1847974,5
21673,122697,2204343,5
3371,11217,2379293,5
2624,11108,1412141,6
25045,138722,823339,5
9037,60615,60614,2
5860,33862,96471,1
9730,71033,1391210,10
570,5873,5932,2
7295,44053,226535,5
11048,73710,1124611,6
29055,159218,2175268,5
13925,84163,2180917,5
17202,110777,1130492,5
15064,97063,135817,5
3985,14664,2292777,16
5442,28230,1658401,13
21280,122667,1702482,5
15724,102504,1943292,13
12304,77185,1522857,6
8098,54414,1764210,10
3072,11176,2134501,5
12968,81642,1451964,9
18540,117046,2248081,5
2994,11162,1754601,5
7067,42514,1318705,10
23661,132370,902762,6
327,2076,1131859,10
29906,164050,1938701,6
14697,93659,1872744,5
13140,83732,2117581,5
26807,146336,2096026,9
19654,136075,2511814,13
11698,74571,2347719,5
6472,36138,1371682,6
661,6126,1637600,2
26515,143442,845972,7
9838,71412,1926708,8
9592,69890,1359272,6
18390,115443,115446,1
5934,34110,1472870,6
14989,97052,328746,10
14961,96953,1407524,5
27072,148136,1345551,10
4075,15598,313220,13
17655,110886,2310409,9
24198,133288,1716079,2
24239,133357,729902,17
12963,81634,2109338,9
2646,11108,1638860,6
12875,81491,1754443,5
1836,7383,480255,6
4062,15331,295198,5
24254,133369,45592,17
7563,46880,46893,1
9596,69890,1432341,6
27689,151310,151798,13
22084,125885,1502509,6
29645,162372,767538,10
5416,27731,27730,3
21690,122698,2153401,9
25718,140768,495383,6
28400,153711,1537143,6
1708,7361,438568,9
21504,122688,2392362,9
22477,129466,2135320,8
6042,52894,1124768,6
13515,84109,2353961,5
13987,84166,2490755,5
16470,110005,1916633,9
11441,74183,1487985,6
15745,105901,2145127,5
29284,159719,2331763,9
20472,122615,288963,5
23920,133187,1124825,6
4890,20587,2414627,13
29717,162861,110859,10
17097,110754,1693922,9
8893,60338,1938939,5
29847,163829,97471,10
13543,84113,1923317,7
2374,8805,1391927,6
15554,100303,1746376,5
2204,8465,2147773,10
6865,41992,1168943,1
23544,132249,1884715,8
4121,15711,1886219,10
20277,122596,2521242,5
28524,155614,1924836,7
1257,7332,564725,9
5364,27156,2489510,13
25071,138742,768090,5
17560,110866,2310505,9
17652,110885,2322779,5
13874,84163,1604307,5
4932,22024,552552,10
27838,151436,546729,13
12263,76200,917767,10
11771,74602,1354854,9
21134,122665,1939041,5
624,5936,1041686,10
16608,110011,1427276,9
18723,135114,2062412,13
21985,124518,1710578,12
13620,84127,2369807,5
24553,133643,1706746,8
2945,11154,1683302,5
7971,53299,1654105,10
17329,110805,2190428,5
22251,128189,128194,1
26120,142280,142299,2
29178,159613,2497504,9
8693,55628,2077600,5
2019,7751,1888365,10
11908,74663,549173,9
9863,71419,71433,10
23095,132249,499050,6
24984,138675,2306789,6
24286,133598,2218082,6
10241,71961,1526117,10
3799,12207,1907059,5
7321,44058,395981,5
19077,135200,2387321,13
17671,110933,1692425,5
7928,53168,1439456,5
12428,78330,1689515,13
12604,81148,2413707,5
6260,34257,1708057,5
7508,46519,1473832,13
13241,84071,1472808,11
25347,138925,138917,2
8554,55507,1304904,6
11838,74629,2099796,5
1697,7360,2438179,9
2386,8805,1488115,6
5853,33850,1125060,6
18225,113499,2250094,5
6546,37204,211833,6
24852,138603,2220456,9
21534,122689,2122831,9
16948,110726,2268509,9
17670,110933,1436908,5
7974,53313,2305157,13
9871,71425,71461,10
26038,142224,202459,13
9405,67548,1983439,5
25850,141429,1888554,5
9669,70344,495669,6
4024,13956,452982,10
17422,110825,2409084,9
7204,44034,227212,6
15731,103116,167083,13
29816,163688,285602,9
11445,74241,1124705,6
3406,11222,2342622,10
27171,148136,1418147,6
23540,132249,1715433,8
11760,74598,2086524,9
17146,110767,868037,5
10171,71609,71622,9
24322,133643,81739,6
6385,35225,1026641,5
8938,60340,2089680,9
7765,52029,60936,2
7443,44641,1674245,13
12541,80619,1531508,11
28783,158683,1997210,6
18358,114735,622184,13
28843,158728,1124384,16
9644,69890,1238808,13
15788,103385,1112776,6
20119,122587,2403225,5
4237,15711,1418075,6
682,6126,1637548,1
29123,159377,2430311,9
3068,11176,1704289,5
27409,148510,1406475,6
16697,110014,2300806,5
25736,140768,1201444,8
15714,102255,1564872,10
10372,72665,1051258,5
4269,15711,1582604,6
1961,7562,2346789,5
15259,97491,882986,9
22179,126283,1954829,6
9485,69220,1707217,10
4785,19649,1917194,5
5154,24464,2153790,9
4067,15336,1487981,6
12834,81474,211243,5
23195,132249,1124774,6
7247,44042,468542,5
366,2654,2381188,9
2062,7766,2357555,6
11447,74241,2108098,6
20139,122588,1654252,5
8735,55715,1848002,5
1146,7321,1900454,5
6296,34898,1982169,16
23121,132249,825126,6
10423,72680,1801862,5
19730,120165,2310522,5
14333,85896,405733,10
23318,132249,1715539,6
205,1149,1148,13
2843,11136,1982722,5
9923,71438,71432,15
18500,116496,2217023,13
23938,133187,1392488,6
16389,109996,1717654,9
29888,164038,1583588,6
16440,110001,2398001,5
24643,137694,1497326,1
14485,91279,155620,8
10886,73710,1397529,10
7170,43320,1510149,10
22416,129363,129396,10
22259,128282,2345026,10
1959,7562,55774,5
26436,143159,1452361,5
16336,109978,1812034,9
15908,107207,2411368,5
11392,73876,378941,5
18212,113483,2428071,5
1285,7335,358866,9
11324,73710,1124927,8
21144,122665,2019301,5
5962,34110,1902340,8
27225,148136,1882585,8
11825,74628,535639,6
7807,52029,820199,1
13024,82196,1922177,16
17993,110947,2504830,9
12324,77923,2454879,10
29530,161856,1733325,10
11118,73710,1421663,6
28523,155614,1652780,7
16762,110401,882927,1
20466,122614,1846560,9
11409,73919,672657,6
29925,164081,164085,1
14527,91762,2014429,6
13932,84163,2248142,5
17273,110796,1089796,9
12252,75536,1655066,13
14470,91279,571374,6
7723,51329,511533,9
4515,17096,2350065,5
7516,46519,1582306,13
17540,110861,1131934,9
10689,72774,2413592,5
2234,8690,163185,5
4546,18398,18401,13
24165,133213,2402528,12
28133,152267,1726968,6
9408,67554,2221955,7
12499,79577,2349048,16
12999,81673,2368984,9
23889,133187,471985,6
11452,74479,1582558,6
16008,107941,655013,2
9750,71033,1391226,6
7980,53360,1437005,6
28185,152267,545935,13
9645,69890,1238821,13
3644,10574,1192036,9
4202,15711,1124456,6
17616,110877,2316404,9
26696,145386,2159692,6
17232,110785,1848923,5
19707,167599,1809957,10
10595,72742,1890968,5
15483,99575,2342494,10
29729,162861,1871025,6
7526,46526,2262389,4
14774,95949,2264492,6
11861,74652,1208663,5
2698,11114,1638450,5
5894,34037,2389778,13
10796,73091,2444366,6
17887,110919,370467,5
9167,61231,2398074,6
4774,19635,2198159,5
8996,60343,1809434,9
5157,24464,2360005,9
14256,85695,1689507,13
23060,132249,132505,6
14029,84244,1696516,9
2710,11117,1120738,5
7881,53164,53473,2
2215,8465,2317482,6
4566,18466,905748,6
2872,11142,1275850,5
11079,73710,1277109,6
29509,161809,1743951,10
22763,130259,842303,6
5725,32442,1391226,10
2260,8693,1348632,5
7970,53293,1516287,13
9545,69220,1418236,8
8158,54474,1897136,5
8031,54291,2342579,10
29918,164079,164083,2
17105,110758,1131934,9
1033,7311,1377064,9
17270,110795,1377064,9
9622,69890,825111,8
19218,135232,2496524,13
15959,107222,2498675,5
23199,132249,1137813,6
1727,7361,2322003,9
10327,72647,2388419,5
23331,132249,1783976,6
9093,60936,905280,1
2408,8805,1969662,6
17934,110931,2310581,9
6781,40698,224083,6
21455,122684,2426764,9
16746,110337,1854801,13
18156,112650,1684017,13
5569,30227,2382625,6
27681,151310,151324,13
21067,122661,1704737,9
21710,122699,1871025,5
24051,133210,452467,6
15691,101879,1991774,5
22429,129462,977088,15
16406,109996,1807166,5
15458,99446,99447,2
9534,69220,2290526,6
2572,11108,1277187,10
1683,7360,1703420,9
12188,75104,1390564,6
17726,110893,309215,9
27228,148136,2413379,8
22828,130522,1873923,6
11308,73710,827298,8
22804,130390,1844253,5
23425,132249,2336328,6
10894,73710,1432557,10
9749,71033,1391214,6
14417,90778,2435712,9
28764,158609,1420230,10
6164,52956,2189334,5
3601,10561,1606280,9
20365,122607,2442981,9
21990,124578,1841585,6
23836,132734,2248101,5
28493,155256,2367237,5
25458,138930,138935,1
15639,100736,1640583,10
3140,11185,1284778,5
6324,35168,1623211,10
20607,122625,1150131,5
4524,17516,551265,1
29014,159059,2358611,9
16775,110433,800995,2
5320,26739,852511,3
11725,74588,2342394,9
17405,110822,905719,9
21248,122666,2346436,9
6184,52978,2310522,5
13544,84114,148136,5
20159,122590,1727619,5
14945,96742,2463984,5
24038,133207,1920267,15
23126,132249,878241,6
13431,84098,549738,5
18702,135114,1653046,13
1987,7718,1637503,1
474,4440,1635752,13
29696,162680,573557,6
257,2026,1711584,5
5953,34110,1377086,8
12101,74991,2275418,5
15007,97052,2348803,2
15075,97073,887303,5
21914,124087,124082,3
22295,128671,1963872,6
27830,151436,152914,13
18991,135174,2249591,13
12340,78029,813584,10
16358,109980,1911979,5
14124,84293,2229037,9
16593,110010,2198784,5
20557,122621,1890400,9
13404,84092,2230525,7
3407,11222,1879816,5
10905,73710,1432827,10
17208,110782,2019011,9
29327,159915,1196877,5
19717,120115,672626,6
27459,148510,1724513,4
6943,42377,2322835,15
14069,84268,2264965,5
23736,132450,1390522,10
18963,135174,1146364,13
11907,74660,1692334,5
9957,71458,71432,15
12224,75172,1645903,2
2880,11143,1961288,5
16096,109816,2225274,6
19213,135229,2464282,13
9684,70344,1335928,6
11818,74628,1887929,9
378,2663,1536773,5
13886,84163,1715497,5
18226,113499,1904639,7
25985,141620,2455451,5
9064,60936,52029,1
28146,152267,2309018,6
1153,7324,1648738,9
19997,122188,1989462,5
5652,32211,1264410,6
14213,85688,78330,13
3895,14521,1674791,16
21949,124262,1931428,3
17144,110767,2366413,9
12196,75130,905755,6
12399,78193,1942214,9
27002,147190,370467,5
26098,142279,142296,2
12795,81456,188196,5
3392,11220,1715507,5
10467,72697,2295953,5
16052,108588,2140711,5
29095,159341,1735468,9
17714,110891,1248855,5
11679,74571,2007703,9
17281,110797,905719,9
22396,129157,128997,9
1055,7318,218136,9
8652,55572,1922712,5
6106,52894,52998,12
3220,11196,2288086,5
11444,74241,1681232,15
24816,138574,1768148,5
21347,122672,2438898,5
24476,133643,1757044,6
22140,126283,7535,10
6457,36138,2491928,10
27732,151324,152914,13
29932,164083,164084,2
15870,106323,91279,5
22506,129744,304368,6
29698,162694,1733584,1
4302,15711,2135979,6
1489,7343,2095556,5
20224,122593,1417866,5
27660,151306,151767,13
14070,84269,1909781,9
9700,70344,1788266,6
11431,74087,764684,6
16579,110010,1734300,5
16467,110004,2522619,5
3369,11217,2151474,5
18424,116109,2152950,6
15756,103240,955692,17
12037,74688,2363785,9
26736,145499,584563,8
16282,109969,2069617,9
9952,71455,71461,10
17299,110799,1417866,9
13472,84105,1924856,5
28906,158755,2419324,9
11640,74561,2289629,5
5615,31268,2111881,9
1119,7320,7766,9
14857,96320,1916434,5
1340,7338,1703430,9
23178,132249,1006878,6
3313,11207,2098540,5
11638,74561,2203097,5
11233,73710,1582461,6
28119,152267,1264717,6
8146,54425,137908,5
19476,135856,2249563,13
18961,135174,135856,13
23441,132249,2390676,6
2852,11139,2300413,5
2338,8805,672254,6
11436,74160,766553,6
26616,144146,1006986,6
3383,11219,753121,5
21061,122660,1871025,5
9674,70344,842419,6
3279,11203,854061,5
8148,54429,1674369,5
3372,11217,2472571,5
20734,122631,2253393,5
6452,36138,1813011,10
460,3682,1929181,10
22228,127449,1053880,10
8944,60340,2477132,9
11645,74563,183573,10
23523,132249,1418016,8
8883,60338,1854073,9
23133,132249,905734,6
12935,81525,188260,5
21062,122660,1875744,5
13743,84147,15711,7
9029,60612,60614,2
27361,148510,905748,6
23820,132723,792025,5
2447,8805,1473806,8
8191,54628,1674423,13
16590,110010,2140717,5
1196,7325,1683114,5
25422,138929,138910,2
15918,107210,2401053,5
13403,84092,2135473,7
29557,161896,498282,6
10785,73091,1491728,6
19505,135902,1911279,13
2454,8805,1754468,8
7764,52000,2128718,12
10748,72896,72894,2
23402,132249,2278394,6
9968,71460,71423,9
28154,152267,151433,12
19854,121381,905827,6
4044,14812,2442222,9
26819,146337,2019010,9
814,7302,1999081,9
20761,122632,1785651,5
5783,33102,180644,6
23985,133187,1716090,8
1574,7352,1721478,9
7073,42514,944075,6
21792,122704,2171516,5
18826,135132,1839636,13
23093,132249,490106,6
5391,27208,1574813,6
14507,91762,672644,6
28474,154410,2203859,5
3075,11176,2473365,5
27263,148268,768288,5
18395,115577,1304056,6
10900,73710,1432382,10
7622,48126,1532705,9
5226,24465,2361215,5
9078,60936,689489,1
1296,7335,1282640,9
7123,43093,1536638,13
8421,59374,1462100,10
3102,11179,1738696,5
27092,148136,84073,6
23867,133185,2388426,5
23028,132249,1391163,10
23502,132249,1326964,8
8472,55507,2229560,10
21756,122702,2395697,5
23567,132249,2415549,8
722,6612,2310522,5
7348,44126,329187,5
3526,11244,381401,5
19906,121566,1279361,6
26392,142987,517056,6
26842,146339,2119419,9
