208193,2121458,My Days with Gloria,,1,2010.0,M3232,,,,(International: English title),e2ed9407a5250075674ebde5d5da1d42
332870,2480003,÷ÉÎÔÁÖ: äÅÒÅ×ØÑ,,4,2011.0,,,,,(Russia) (original Cyrillic KOI8-R title),a52abb9a7f35d4104f21018cdd56189e
6039,396780,E.a.R.t.H. Force: Das Eliteteam,,2,1990.0,E6316,,,,(Germany) (imdb display title),21853633546058edd88c3f5d03995417
231548,2186752,The Pure,,1,1972.0,P6,,,,,62a86526b2a487a16578bbbe4f1a3ea9
13483,854250,The Backwoods,,2,2010.0,B232,,,,(International: English title) (informal English title),22b76937dfb62d5f5bd72104a7cacd55
355181,1790418,Contrattacco,,1,1945.0,C5363,,,,(Italy),aa67c9d394b844477661d54019791bd3
168924,2034567,Shadow of Evil,,1,1913.0,S314,,,,(UK),0d7d83ca00a528f446278d35608fa336
283643,2332326,Emperor Visits the Hell,,1,2012.0,E5161,,,,(International: English title) (imdb display title),ecb7b37240f033dd285d77cfc3302c3b
269558,2290981,S.M.S,,1,2009.0,S52,,,,(India: Tamil title) (short title),2f6a1e9c7c1a51584155886a956ecc27
301938,2391285,The Silent Stranger,,1,1915.0,S4532,,,,,706124397eb26adc3e829298e765b717
362436,2204312,Pirati,,1,1986.0,P63,,,,(Italy),962f9b6ff3ab47db22dbf6726982b8b6
198863,2095978,T.T Mahjong II,,6,1981.0,T3525,,,,(Japan: English title) (reissue title),99e45388288f253a38a21e08263c8bf7
78754,1802762,Blonde Superstar Danielle,,1,1984.0,B4532,,,,(USA) (alternative title),7fb7088e905d48c58077c4f51e1c8cd5
322604,2455169,Liebe ohne Skrupel,,1,1979.0,L1526,,,,(West Germany) (imdb display title),a4bc64ac83da55d31dc784bff4796778
191825,2075006,Lijmen,,1,2000.0,L25,,,,(Belgium: Flemish title) (DVD title),40048bfc9a1af710dea948ca37e85173
69710,1775101,Love Never Fades,,1,1965.0,L1516,,,,,f319df395fd434dcee3da7f38b07cba2
34273,1666717,Advent,,1,1957.0,A3153,,,,(International: English title),4d113f1e21b9cd4623b6cd7e28c6aed2
175408,2044959,Hideout,,1,1983.0,H3,,,,(Canada: English title) (festival title),a49c44372d39a03501947d18848a297f
286474,2339576,The Daughter of a Terrorist,,1,1991.0,D2361,,,,(International: English title) (imdb display title),a50d0a1bde9ba3037581cbc86a303bd0
339715,2502034,"Wimbledon - Spiel, Satz und... Liebe",,1,2005.0,W5143,,,,(Germany),ae34f82251da619622348f2b2c9cec1e
287806,2344422,The Incredible Mr. Williams,,1,1939.0,I5263,,,,(USA) (working title),ada729802412c337932e1629471c9f16
231635,2187001,Der Finger Gottes,,1,1973.0,F5262,,,,(West Germany),eab66c6db8e2513e631e9aa6843e4cdd
323021,2456776,The Two Character Play,,1,1993.0,T2623,,,,(Germany) (working title),c994df406aeae9bc333bd6f7eaf3d633
270663,2294158,Killing Girls,,1,1988.0,K4526,,,,(West Germany),0db8dc8f8ff372bdad847faf8661764b
59991,1747347,Court of Honor,,3,1995.0,C6315,,,,,845f0f5a371ef3edd007bb39bfa96dc5
90909,1831208,A Rat's Tale,,1,1998.0,R3234,,,,(USA),122a655e69db60442386539c89dc5577
344174,2511287,Whatever Yaya,,1,2009.0,W316,,,,(Philippines: English title) (working title),010c5e928536bf4fa9c35e31610db424
151218,1998050,Fight with the Devil,,1,1952.0,F2314,,,,(International: English title),44f1f0944f175c6ad56f7fd2a3b708a3
296485,2374018,The Goods: The Don Ready Story,,1,2008.0,G3235,,,,(USA) (working title),c52f1779e738bc81d9f93341f8226a9c
247920,2232807,The Last Story,,6,2011.0,L2323,,,,(International: English title) (imdb display title),4b9f5cb0e02a3f449e429aa1b843b933
6758,473965,Up to the Sky,,2,2009.0,U132,,,,(International: English title),45458dd6d1e2ce4bb701d7cd766255c5
361887,2175273,Un Piede in paradiso,,1,1941.0,P3516,,,,(Italy),5eff09e2823721c4e125cbefa8c44352
227050,2173026,All on Account of a Handkerchief,,1,1912.0,A4525,,,,(USA) (review title),9d8ec20b71b4b1ff1a51e5f7025e3324
8658,584950,Hidamari Sketch: San roku go,,2,2008.0,H3562,,,,(Japan) (alternative transliteration),c20f833b651d6a89c2e36aed5b27a2c8
293581,2363637,The Domino Killings,,1,1977.0,D5245,,,,(UK),7e0b7c32064eb99f597b447dcbbf6cdd
365751,2448858,I Passeggeri amori,,1,1974.0,P2656,,,,(Italy),3a973b1e588c4e7f1f6ec66a74dbaa9b
23220,1502104,Three Against All,,2,2002.0,T6252,,,,(International: English title) (literal title),d5d555b2fd175b1d2b4ce2189cd3cfb6
180388,2054420,On Boot Hill,,1,1947.0,O5134,,,,(UK),6737a07a4f8f1384bb1df68da43ccfdb
266789,2283676,The Theft,,1,1924.0,T13,,,,,5231d04aa0607e57b71b4740f992e6d1
136308,1961211,The Selling Line: How Not to Exhibit Yourself,,4,1975.0,S4524,,,,(UK) (series title),72de9c85edf59da2c777135f0b7ec68a
68371,1771753,Das Leben der Shirley Temple,,3,2001.0,L1536,,,,(Germany),87e8f87cdc984ed8bd1d2cbc579668a6
271948,2298214,California Dreaming,,1,1992.0,C4165,,,,,0561595fa5cf1914b7421619d94f0056
325163,2461206,A Dynamite Duel,,1,1908.0,D534,,,,(USA),2c538f0052759250c29c9fbc44abe778
8201,558725,Fullmetal vs. Flame,,7,,F4534,8274.0,1.0,13.0,(USA),fd5e6079e46a65cd468c1d781f321683
97805,1849220,Future Kids - Jäger des verlorenen Goldes,,1,1999.0,F3623,,,,(Germany),899691f9da42770c7bdc3b8e4117ffc7
54310,1727192,Big city - Dove i bambini fanno la legge,,1,2008.0,B2315,,,,(Italy),5d48c522fb62582e0a0f02f0474f8f14
202749,2106885,Mission Top Secret,,1,1967.0,M2531,,,,(USA) (dubbed version),86c5b3b09f8b61d2ac15d2b91df6177d
334043,2483450,Silent Death,,1,1962.0,S453,,,,(USA) (reissue title),e04925c54e9c2b681e790a086a0f927f
284517,2333932,The Provincial Girl,,1,1964.0,P6152,,,,(International: English title),56d03ca5564b249f29cad6af29775ee4
157562,2012484,Brothers,,1,2011.0,B6362,,,,(Philippines: English title) (imdb display title),54f5a5ad737aa1dce1d438c841e01cc2
240235,2212523,Positive I.D. - Eine Frau sieht rot,,1,1986.0,P2313,,,,(West Germany),5963bb463172b7d9830304212e9fc31f
310564,2419360,The Theatre Bizarre,,1,2011.0,T3612,,,,(France) (imdb display title),df13495fe749c89fed56efc68afc61f4
29572,1648370,Addio alle armi,,1,1957.0,A3465,,,,(Italy),f765e5c5b1e19feaba6dfa2301b03b89
366449,2425354,L'Ultima rosa,,1,1938.0,U4356,,,,(Italy),79c309645542214e7bb8ab28bc496ad4
262292,2273773,Surprise Party,,1,2002.0,S6162,,,,(International: English title) (informal title),bdf0a917c562e4c8954acb7110bdd1c7
71028,1778361,Freche Teens drehen ein tolles Ding,,1,1979.0,F6235,,,,(West Germany) (video box title),4e79ff322cfd6a0b5dddaac4b7f8d514
229938,2181517,"A Father, a Son, a Holy Ghost",,1,2000.0,F3625,,,,(International: English title),22dd3d6de6765da6c7706a8f4ce31535
99391,1853616,Balkan Reflections,,1,1984.0,B4256,,,,(International: English title),df81fbb20079784cfbd4361dcdaa50f3
215037,2141783,Todeshochzeit - Niemand sollte alleine sterben,,1,2005.0,T3235,,,,(Germany),bc87fe1a9e43e8482671a6bc92250050
265941,2281984,The Ten-Year Outing,,1,1975.0,T5635,,,,(International: English title),c4998e44eb95318c63be8e5b750951fa
128170,1936227,Henker sterben auch,,1,1984.0,H5262,,,,(East Germany) (TV title),748ba872c9389b38cbabb68ca28adde9
85062,1818291,Der Leibgardist,,1,1925.0,L1263,,,,(Germany),e695693d83f40692ce68dbe67885389a
143029,1975148,Le marquis s'amuse,,1,1982.0,M6252,,,,(France),ac490cb59968e475255c288d5b24d9aa
65127,1763340,Catfighting Part 2,,4,1991.0,C3123,,,,(USA) (alternative title),e24a7f55ecc4f38f05d429d4b9820a24
34426,1667133,True Love,,1,1975.0,T641,,,,(International: English title),92d6cb74d4cdc5925061a7e9627293a9
319076,2445195,The Cave of Shadows,,1,2013.0,C1232,,,,(USA) (DVD title),37e7538620b07fd28de9c903cfc8ca48
111482,1888425,The Road to Happiness,,1,1926.0,R3152,,,,(UK) (alternative title),4383dc0f8d9d4317c6632f3eb46ba98d
153343,2002277,Nom Nom Nom,,1,2009.0,N5,,,,(International: English title) (informal short title),56f63830908525dceff249fe55248533
374301,2398862,Das Charmante Großmaul,,1,1978.0,C6532,,,,(West Germany),3c90c153502ebbfeebcd5731dfa42326
147433,1987164,Il diavolo con le ali,,1,1941.0,D1425,,,,(Italy),5e6b53973d74afc6cf0d281dd0022c17
323565,2457812,Watch Me Fly,,1,1996.0,W3251,,,,,860904c602a0e527ae15516f06e322bd
149927,1994469,Il postiglione del Nevada,,1,1942.0,P2324,,,,(Italy),55069575e816cb251fc9e770fd71a56e
261194,2271229,Kiem van Vrede,,1,2008.0,K5151,,,,(Netherlands) (informal literal title),1bace8e5cf2e0be1b180216939d60447
26596,1636413,The Accidental Gangster,,1,2008.0,A2353,,,,(International: English title),35a85551a5e69420f7bbff087cc45466
15195,953952,Nurse Jackie - Terapia d'urto,,2,2010.0,N6236,,,,(Italy) (imdb display title),11203658e23b7cdd73501c1c2f70f039
363341,2251579,Femmine del mare,,1,1945.0,F5345,,,,(Italy),e230fc890bdf8ff59f6d2ece0c6a041e
324312,2459544,Buttman's Ultimate Workout,,4,1990.0,B3524,,,,(USA) (complete title),623cd2c46ba8ec7c75c25f896c73eb63
335985,2487670,Guerra e pace,,1,1956.0,G612,,,,(Italy),4a5d63ca082ecef7c20f6083623d33bf
110062,1884812,To Kill For,,1,1992.0,T2416,,,,,d7943299443cb97dcb3e0efd5ebc9e5f
211798,2132084,Mister and Mrs. '55,,1,1955.0,M2365,,,,(India: English title) (alternative spelling),2eafaba67643e09abe59bc0a3845b071
327544,2465989,Una giornata spesa bene,,1,1973.0,G6532,,,,(Italy),6033dd1d54b2f95f999203e1d3ccbadc
249902,2240053,L'alba della libertà,,1,2006.0,A4134,,,,(Italy),bd4053e7b32b491783308dd11139d060
292378,2360013,Mehr Pech als Verstand,,1,1997.0,M6124,,,,(Germany),70fcf035bcaf519abcce7f6c777546cb
252873,2249043,Romaaniromanssi - Tuulan ja Allanin häät,,1,1959.0,R5652,,,,(Finland),a362818bb89898470e0c31ea00a8e228
359289,2018940,"Kilas, il cattivo da commedia",,1,1980.0,K4242,,,,(Italy),0e9efcac30ddbb6bfede10067157849c
85531,1819263,"Der König von Paris, 1. Teil",,1,1920.0,K5215,,,,(Germany) (short title),a50be2acc18914b79598a393aaa2410a
56766,1736387,Blossom Seeley and Bennie Fields with the Music Boxes,,1,1928.0,B4252,,,,(USA) (copyright title),365591875e81fe44c0dd9883843757d9
225087,2167479,In allen Gassen wohnt das Glück,,1,1956.0,I5452,,,,(West Germany),bd37f1d3a7e9b0c61f119cffae1a3a51
47812,1706742,Babewatch: Tushy Beach,,4,2000.0,B1323,,,,(Canada: English title),d38cc206349c4473216fecccd510a7c9
250957,2243702,Arizona Ranch Hands,,1,1941.0,A6256,,,,(USA) (working title),dc6da76fda7c69259b43e14a3508289f
92363,1835505,The Dissidents,,3,2010.0,D2353,,,,(International: English title) (imdb display title),9eb83d079200cb4b48c96836c2697991
84922,1818084,Oberleutnant Noszty,,1,1928.0,O1643,,,,(Germany) (alternative title),fb1a9a3aff6fdef1314a6ecfa1f2ba06
56251,1735057,Castles in Spain,,1,1938.0,C2342,,,,(USA) (working title),88730c5d506ca49bf81522a93cf9e996
214429,2140657,MST 3000: The Movie,,1,1996.0,M2351,,,,(USA) (short title),8278c06964b30ca80a72c90f0ae072a6
25957,1634248,Das grosse Heimweh,,1,1957.0,G625,,,,(West Germany) (imdb display title),e30198bb0d8dbccf4a7453b6779fb37f
310342,2418500,Il seme del tamarindo,,1,1974.0,S5343,,,,(Italy),71e1456aa93a9eb95d71e2bc070f8be0
64099,1760302,Carjacked - Jeder hat seine Grenzen,,1,2012.0,C6232,,,,(Germany) (imdb display title),b765b2c0054c01d4d7d6a6a8b84ac267
233954,2194217,White Shanks,,1,1949.0,W3252,,,,(International: English title) (informal literal title),4607c316d21c965820d7e204a5c8f8a1
121603,1919711,To ganti,,1,2002.0,T253,,,,(Greece) (imdb display title),38d37b5bf06daa479ea1c7c0d4826306
367914,1676381,Und der Herr sei uns gnädig,,1,1960.0,U5362,,,,(West Germany),832d515b6b063e2feaa2f132649a0b48
366134,2469580,Marmittoni al fronte,,1,1951.0,M6535,,,,(Italy),2513ddaa1f0b727e0d68b92de2b0a53c
104602,1867778,A Place in the Sun,,4,2012.0,P4253,,,,(International: English title) (imdb display title),6a82e6870c6e70fa69596281f25750d1
251011,2243857,Poker Show,,1,1981.0,P262,,,,(France),d954aa63bbcaba122aee49b330d73572
197743,2093006,Waiting Wet Woman,,1,1987.0,W3523,,,,(International: English title) (informal English title),f83c97421536c6f8dfbdc07eb28aee10
306619,2406999,The Lost Art of Minding One's Business,,1,1913.0,L2363,,,,,0a06aafbcd5c4d4c8de0ea159af36f39
149961,1994617,Vergewaltigt hinter Gittern,,1,1977.0,V6243,,,,(West Germany),f8723c36db6549c2653755ca7c265e2b
37141,1673207,La Comédie d'un jour,,1,1990.0,C5352,,,,(France) (working title),6eeccf016d5a1ee19a965531750ca28c
9484,638808,Heartbeat,,2,2001.0,H6313,,,,(Germany) (imdb display title),eb0690eb02a1e48dd81970e77abae319
368628,1719188,Anfängerglück,,1,1986.0,A5152,,,,(West Germany),a94ac9747036fa87ee42104ef1b191b9
137443,1963789,Gangster Rock,,1,2010.0,G5236,,,,(International: English title) (original subtitled version),924ddcf3c356d55b9c91d5ababe1f8ca
93462,1838639,Returned Tiger,,1,1978.0,R3653,,,,(International: English title),71d4b923ee9ee8fe0dfb00dedf449349
323578,2457855,Fairytale,,1,2006.0,F634,,,,(International: English title) (festival title),abf73f5efec0c0e34233d0762dcfd732
53067,1722831,Tolles Geld,,1,1982.0,T4243,,,,(East Germany),313958c2c4cf20ec3b4bb4bfbdece668
108536,1880137,The Youthful Delinquents,,1,1977.0,Y3143,,,,(International: English title) (imdb display title),f84f14d477cb43ab7ba154d4424a392c
175073,2044426,The Night of the Seagulls,,1,1978.0,N2313,,,,(Australia) (imdb display title),930046d12e5d6d0fef39316f5513f027
187038,2066079,7 Days,,1,2010.0,D2,,,,(USA) (imdb display title),779633d3ed267cb0c08e681d4948f200
63437,1758441,John Steinbeck's Cannery Row,,1,1982.0,J5235,,,,,8c124dbb19ec9931a69c8cb448b85c8a
361582,2154750,La Trappola di ghiaccio,,1,1961.0,T6143,,,,(Italy),4f5c2d087b408dc6c31c38314acfeb99
51885,1719261,âÅÇÓÔ×Ï ÍÉÓÔÅÒÁ íÁË-ëÉÎÌÉ,,1,1977.0,,,,,(Soviet Union: Russian title) (original Cyrillic KOI8-R title),5892327b37d2308429ea8d6f6cc12928
260166,2267403,Verhängnisvolle Beziehung,,1,1995.0,V6525,,,,(Germany),8b104b0e3b74bd57314083f925fa73f6
72809,1785430,Love Comedy,,1,1989.0,L1253,,,,(International: English title),42cdac24ff5fdc3a7d7cfe326a8be906
319753,2447258,Transformers: The Movie 2,,1,2005.0,T6521,,,,(USA) (working title),0b9cf5d7a3e49b01ed9d01edad7802a7
262069,2273344,Their Son,,1,1929.0,T625,,,,(UK),ee8092acd656a36759de8a0ff80ff6d3
249124,2237795,The Coming of Age,,3,1976.0,C5212,,,,,d5e25089db7d1c5fcb4789e9e6d3ca6d
126721,1932986,The Voice of Ein Harod,,1,1990.0,V2156,,,,,c37186732b79efec17e7bb3864cb718a
286268,2339093,Zeit der Zärtlichkeit,,1,1984.0,Z3626,,,,(West Germany),aa310d2135d1e11ddb58d8eda3c3c022
40584,1684726,Zonê ma koti yo,,1,2012.0,Z523,,,,(Turkey: Turkish title) (literal title),30d5e18bd9695e66ea624aeb111fed5b
92506,1836130,Talaq,,1,1984.0,T42,,,,(India: Urdu title) (imdb display title),a2551cab8639741c7c814f5c76e4000f
81560,1809693,Kalter Schweiß,,1,1972.0,K4362,,,,(West Germany),800ad0b8ac0660ac4e0eb1ed4dcab4d0
226457,2171316,Ottobre!,,1,1928.0,O316,,,,(Italy),5469163783ceec5594c9f320f1364fc5
145,8147,Die Welt,,7,,W43,144.0,1.0,3.0,(Germany),e37272d1841bb8171cbbc2dc3592e212
193954,2081364,Dynamite Shaolin Heroes,,1,1977.0,D5324,,,,(International: English title),1b6a7ba27a4f467413a9dfaf182e3c30
312843,2427025,"Die wilde, wilde Welt der Jayne Mansfield",,1,1969.0,W4343,,,,(Austria) (imdb display title),bebe241d61a14cfb6d97035c08041d67
172346,2039976,La mujer y el pelele,,3,1990.0,M2641,,,,(Spain),251d2674cdf6b8a9322e0f63bc1762b8
108992,1881732,Fall Line,,1,1977.0,F45,,,,(International: English title) (alternative spelling),afc99a0c09401b743871daae5408703e
327808,2466446,Les Luthiers: Unen canto con humor,,4,1994.0,L3625,,,,(Argentina) (alternative title),3589dab36135957ebc5e69f2322e56ee
158665,2015133,Tokyo Rhapsody,,1,2007.0,T2612,,,,(International: English title),0d70c57b59f322d666a5b36b881233a0
240224,2212471,A Visitor to a Museum,,1,1989.0,V2363,,,,(International: English title) (informal English title),924c246a74f9d0b8931d37b627beefb5
201608,2103408,Marie kann zaubern - Der weiße Raum,,3,2008.0,M6252,,,,(Germany) (working title),efc1f8e4dbc1ae2e2f481db4319d96d4
54414,1727618,Big Mamas Haus 2,,1,2006.0,B252,,,,(Germany) (imdb display title),8a1b1e9cc5e936661ef14cd86b71c2c2
299353,2382895,Waiting for the Whistle: The King and Us,,3,2002.0,W3521,,,,(UK) (series title),6c4606ab52f56adb95a1fad97fb59230
94707,1841489,Dragon Warrior VII,,6,2001.0,D6256,,,,(USA),1b610fe01328e8f6fca1b15fda116dc2
50098,1712980,Rain,,1,2001.0,R5,,,,(USA) (literal English title),1999864c8c1bb66c1642247e8ff1ae5e
362278,2196877,Pensione Mimosa,,1,1935.0,P5252,,,,(Italy),fa5dc0d81d8fd6776ff8f39ed8b576af
293312,2362595,Devil's Trail,,1,1942.0,D1423,,,,(USA) (TV title),8c37ca0899b6da5b322f3938d94dcc4e
361821,2171478,Old boyfriends - il compagno di scuola,,1,1979.0,O4316,,,,(Italy),7751cf0b51ff8af059b380c30a44fea4
348077,2518171,Chaak wong,,1,1973.0,C252,,,,(Hong Kong: Cantonese title),ea6abcb887034bdcb4c9cd6775a296d6
20519,1272532,Tintin and the Picaros: Part 2,,7,,T5353,20522.0,2.0,9.0,(USA),49dbcd233a0be0ca3bcfb0a61f9dfdf8
8945,606505,Honey Honey's Wonderful Adventures,,2,1981.0,H5253,,,,(International: English title),f865f760398d942cf0927729b55a480a
281219,2326313,Hot Nurses,,1,1984.0,H3562,,,,(USA) (video title),805bd07a98b02f24d5fc91ed88fe68da
193358,2079796,Lo quiero muerto,,1,1969.0,Q6563,,,,(Spain),b1021a7e515e01d489ec3a194c8f43a5
312660,2426690,Keine halben Sachen,,1,2000.0,K5415,,,,(Germany),21311a5f68d4314b2d1d315b046328b9
101863,1860071,The Dead Man,,1,2009.0,D35,,,,(International: English title),6c30f39f57462669c3786f9a166dd8ab
282660,2329764,Vi vill leva,,1,1977.0,V141,,,,(Finland: Swedish title) (imdb display title),97a75042e536c6939385062e6bbd8162
